Demand name,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L70,L71,L72,L73,L74,L75,L76,L77,L78,L79,L80,L81,L82,L83,L84,L85,L86,L87,L88
Siegen_Fulda,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Siegen_Saarbruecken,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Siegen_Konstanz,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Siegen_Nuernberg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Wesel_Berlin,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Wesel_Hamburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Wesel_Bremerhaven,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Wesel_Norden,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Wesel_Bielefeld,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Wesel_Osnabrueck,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Wesel_Frankfurt,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Wesel_Fulda,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Wesel_Saarbruecken,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Wesel_Konstanz,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Leipzig,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Dresden,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Erfurt,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Chemnitz,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Schwerin,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Magdeburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Greifswald,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Hamburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Bremen,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Kiel,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Oldenburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Bremerhaven,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Hannover,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Bielefeld,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Braunschweig,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Osnabrueck,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Kassel,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Frankfurt,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Darmstadt,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Mannheim,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Kaiserslautern,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Giessen,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Trier,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Fulda,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Saarbruecken,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Stuttgart,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Karlsruhe,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Ulm,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Konstanz,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Freiburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Muenchen,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Augsburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Passau,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Nuernberg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Bayreuth,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Berlin_Wuerzburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Dresden,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Erfurt,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Chemnitz,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Schwerin,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Magdeburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Greifswald,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Hamburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Hannover,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Bielefeld,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Braunschweig,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Frankfurt,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Darmstadt,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Mannheim,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Stuttgart,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Karlsruhe,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Ulm,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Muenchen,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Augsburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Nuernberg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Leipzig_Wuerzburg,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Dresden_Erfurt,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Dresden_Chemnitz,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
Dresden_Schwerin,6,6,2,5,2,5,3,4,5,2,2,2,2,5,4,3,2,4,3,2,1,4,2,3,2,1,2,4,2,2,3,1,1,5,6,1,2,1,3,2,3,2,5,3,2,1,3,1,1,2,1,4,3,2,2,4,3,3,4,4,4,2,2,3,1,3,2,1,4,2,4,2,2,5,2,2,1,1,4,1,1,3,1,4,1,2,4,1
